Date,Year,Month,Day of Week,Season,Temperature (°C),Climate Type,Humidity (%),Wind Speed (km/h),Rainfall (mm),Holiday,Population Density (people/sq.km),Industrial Activity Index,Residential-Commercial Power Ratio (%),Air Quality Index (AQI),Solar Radiation (W/m²),Power Consumption (MW)
1/29/17 2:31,2017,1,Sunday,Winter,17.8,Clear,20.4,19.8,19.1,No,16695.3,20.8,62.4,109.7,805.9,3600.2
1/30/17 2:31,2017,1,Monday,Winter,18.1,Cloudy,25.8,0.7,88.1,No,20151.4,54.5,88.5,299.7,735.1,3707.3
1/31/17 2:31,2017,1,Tuesday,Winter,33.5,Clear,43.2,13.4,135.3,No,25591.8,84.2,76.1,279.2,340.9,4163.9
2/1/17 2:31,2017,2,Wednesday,Winter,10.7,Cloudy,90.6,7.4,35.1,No,15289,75,77.4,210.5,143.7,4117.8
2/2/17 2:31,2017,2,Thursday,Winter,13.6,Clear,31.8,27.2,102.6,No,17431.6,72.4,78.5,348.3,980.9,2942.5
2/3/17 2:31,2017,2,Friday,Winter,38,Rainy,76.9,2.3,85.1,No,26623.1,28.3,86.7,92.8,233.1,5197.8
2/4/17 2:31,2017,2,Saturday,Winter,16.2,Clear,97.9,22.6,178.1,No,25401.7,2.3,61.8,329.9,847.5,3449.6
2/5/17 2:31,2017,2,Sunday,Winter,32.8,Cloudy,83.2,8.4,85.9,No,29424,16.2,86.8,145.3,277.8,4876.7
2/6/17 2:31,2017,2,Monday,Winter,18.3,Cloudy,39.4,38,106.8,Yes,29919.5,34.9,67.2,108,436.7,2518.3
2/7/17 2:31,2017,2,Tuesday,Winter,13.5,Rainy,92.7,13.4,191.1,No,14814.9,97.2,62.3,459.3,724.2,3377
2/8/17 2:31,2017,2,Wednesday,Winter,18.5,Cloudy,27.4,13,59.9,No,28009,92,79.7,256.9,950.8,3640.2
2/9/17 2:31,2017,2,Thursday,Winter,35.3,Clear,57.5,36.9,57.8,No,11890.3,20.1,89.3,393.5,117.8,4310.8
2/10/17 2:31,2017,2,Friday,Winter,39.9,Rainy,91,16.7,159.9,No,24196,72.6,61.7,90.1,334.7,4774
2/11/17 2:31,2017,2,Saturday,Winter,39.1,Cloudy,71.3,38.5,55.5,No,14402,57.9,72.8,75.9,788.5,4618.1
2/12/17 2:31,2017,2,Sunday,Winter,23.9,Cloudy,53.1,1,166.4,No,16006.2,5,75.9,272.7,256.1,3874.8
2/13/17 2:31,2017,2,Monday,Winter,33.4,Clear,43.4,12.3,19.1,No,28926.4,37.2,67.6,192,200.3,4762.8
2/14/17 2:31,2017,2,Tuesday,Winter,17.2,Clear,50,26.6,22.3,No,15263,48.6,89.5,52.2,141.6,3714.6
2/15/17 2:31,2017,2,Wednesday,Winter,20.3,Rainy,60.7,35.6,180.3,No,23463.6,66.8,79.2,132.5,552.2,3006.2
2/16/17 2:31,2017,2,Thursday,Winter,41.4,Cloudy,45.5,10.3,108.2,Yes,13562.6,29.5,85.3,148.4,791,4277.9
2/17/17 2:31,2017,2,Friday,Winter,10.5,Clear,97.5,37.2,143.8,No,11867.8,93.4,72.5,179.8,965.6,3034.7
2/18/17 2:31,2017,2,Saturday,Winter,13,Rainy,94.6,23.8,45.1,No,16786.3,45.2,70.6,444.9,340.7,3895.5
2/19/17 2:31,2017,2,Sunday,Winter,17.3,Cloudy,89.7,32,33.3,No,22483.9,24.9,76.6,239.3,209.2,3953.3
2/20/17 2:31,2017,2,Monday,Winter,10.9,Cloudy,53.7,15.9,167,No,14958.9,31.6,73.1,355.7,462.3,2931.2
2/21/17 2:31,2017,2,Tuesday,Winter,16.4,Rainy,75.3,8.5,71.7,No,16003.4,75.2,81.4,58.3,149.9,4042.2
2/22/17 2:31,2017,2,Wednesday,Winter,30.4,Rainy,92.2,36.4,91,No,24174.6,64,68,416.3,398.2,4258.6
2/23/17 2:31,2017,2,Thursday,Winter,24.7,Clear,88,37.3,5.6,Yes,12055.9,74.2,73.5,158.1,678.8,3843.4
2/24/17 2:31,2017,2,Friday,Winter,41.2,Cloudy,53.1,19.9,77.2,No,18938.1,29.2,86.9,189.1,251.3,4809.7
2/25/17 2:31,2017,2,Saturday,Winter,38.6,Cloudy,29,0.3,154.1,No,28834.7,32.7,82.7,70.4,668.7,4444.8
2/26/17 2:31,2017,2,Sunday,Winter,22,Cloudy,26.1,4.4,164.3,No,17939.4,39.7,65,234.4,974.8,3449.6
2/27/17 2:31,2017,2,Monday,Winter,19.1,Rainy,66.2,22.9,139.8,No,18684,18.9,86.6,433.7,877.8,3458.5
2/28/17 2:31,2017,2,Tuesday,Winter,23.3,Clear,71.4,1,138.4,No,24764.1,69.1,77.7,220.4,421.2,4167.4
3/1/17 2:31,2017,3,Wednesday,Summer,30.7,Cloudy,88,15.9,101.2,No,25580.2,32.9,80.4,458.9,479.3,4589.1
3/2/17 2:31,2017,3,Thursday,Summer,19.4,Rainy,43.4,12.1,107.7,Yes,25392.1,32.6,68.8,440.4,477.4,3122.1
3/3/17 2:31,2017,3,Friday,Summer,31.8,Cloudy,33.4,28.6,148.5,No,29957.3,26.9,73.2,77.9,873.9,3612.1
3/4/17 2:31,2017,3,Saturday,Summer,24.3,Clear,50.3,2.2,49.5,No,11429,45.3,84.2,187.4,994.4,4427.9
3/5/17 2:31,2017,3,Sunday,Summer,29.3,Cloudy,48.3,19.5,46.3,No,29645.1,77.2,69.9,459.7,843.3,4326.4
3/6/17 2:31,2017,3,Monday,Summer,25.3,Clear,30.6,23.2,190,No,29003.8,83.6,65,63.4,602.3,3156
3/7/17 2:31,2017,3,Tuesday,Summer,20.3,Clear,73.8,24.7,5.5,No,27042.8,80.5,71.3,394.6,187.6,4231.6
3/8/17 2:31,2017,3,Wednesday,Summer,43.2,Cloudy,60.7,16.2,27.9,Yes,19082.5,62.1,62.1,457.9,959,4803.2
3/9/17 2:31,2017,3,Thursday,Summer,36.7,Cloudy,77.7,12.2,114.1,Yes,27418,28,81.5,396.7,874,4299.4
3/10/17 2:31,2017,3,Friday,Summer,14.9,Clear,48.2,27.3,147.6,No,14416.6,73.5,64.4,384.7,857.3,2943.5
3/11/17 2:31,2017,3,Saturday,Summer,40.4,Rainy,46.1,33.9,107.6,No,25833.1,3.9,68.6,429.5,452.6,4264.4
3/12/17 2:31,2017,3,Sunday,Summer,27.1,Clear,57.8,27.7,71,No,13704.8,79.8,86.4,349.6,502.5,4021.1
3/13/17 2:31,2017,3,Monday,Summer,41.3,Cloudy,90.2,37.3,195.6,No,26307.2,78,76.2,240.4,207.7,4243.7
3/14/17 2:31,2017,3,Tuesday,Summer,38,Cloudy,23.2,28.7,140.8,No,22290.6,67,69.6,78.2,944.1,3854.3
3/15/17 2:31,2017,3,Wednesday,Summer,24.9,Rainy,84.4,30.6,166.3,No,11960.6,9.8,76.4,404.6,948.9,3644.9
3/16/17 2:31,2017,3,Thursday,Summer,10.8,Clear,49.5,6.7,8,No,27906.4,99.7,66.5,457.4,329,3859.9
3/17/17 2:31,2017,3,Friday,Summer,19.4,Clear,88.4,16.8,47.2,Yes,21559.1,75.6,60.8,280.2,726.4,3782.3
3/18/17 2:31,2017,3,Saturday,Summer,29,Clear,84.2,19.4,74.8,No,23125,73.5,78.1,289.6,283.1,4527.4
3/19/17 2:31,2017,3,Sunday,Summer,32.2,Cloudy,47.9,10.3,36.5,No,15670.2,6.4,81.4,231.5,453.7,4700
3/20/17 2:31,2017,3,Monday,Summer,19,Clear,75.5,21.1,14.6,No,27432.7,39.9,86.4,435.6,372.1,4210.7
3/21/17 2:31,2017,3,Tuesday,Summer,14.9,Rainy,32.8,11.6,45,No,20904,8.6,83.2,56.7,450.6,3613.9
3/22/17 2:31,2017,3,Wednesday,Summer,39.2,Cloudy,91.7,27.5,106.7,No,18422.4,36.1,87.8,331,378.1,4794.5
3/23/17 2:31,2017,3,Thursday,Summer,44.5,Cloudy,52.4,18.8,139.1,No,20685.6,57,89.6,458.3,410.8,4674.3
3/24/17 2:31,2017,3,Friday,Summer,28.4,Clear,56.5,18.4,154.8,No,24066.3,87.9,82.3,96.5,812,3843.4
3/25/17 2:31,2017,3,Saturday,Summer,16,Rainy,76.5,39.3,8.6,No,23901,28.3,86,481.6,370,3735.2
3/26/17 2:31,2017,3,Sunday,Summer,19.5,Cloudy,85.7,15.7,85.6,No,17151.5,62.3,80.2,485.5,833.2,4091.3
3/27/17 2:31,2017,3,Monday,Summer,10.6,Cloudy,38.9,14.5,24.4,No,17705.2,16.5,65.1,468.4,611.1,3509.2
3/28/17 2:31,2017,3,Tuesday,Summer,42,Clear,72.9,12.7,86.2,No,21244.8,35.4,65.5,258.1,802.4,5143
3/29/17 2:31,2017,3,Wednesday,Summer,14.1,Clear,51.4,35.8,86.8,No,28488.1,94.7,63.3,222.3,927,3069.9
3/30/17 2:31,2017,3,Thursday,Summer,30.2,Rainy,49.5,19.9,99.6,No,24908.6,74.8,88.3,367.7,224.6,4108.3
3/31/17 2:31,2017,3,Friday,Summer,19.6,Clear,75.2,24,178.6,No,17808.3,54.6,80.2,193.4,409.5,3358.8
4/1/17 2:31,2017,4,Saturday,Summer,29.4,Rainy,51,7.2,161,No,16740.7,25.2,83.7,80.8,150,4029.8
4/2/17 2:31,2017,4,Sunday,Summer,32.8,Cloudy,47.7,21.6,127.3,No,20472.7,38,69.9,455.6,466.2,4047.4
4/3/17 2:31,2017,4,Monday,Summer,39,Rainy,86.9,11,177.1,Yes,27399.8,15.7,73.8,335.7,313.7,4215.6
4/4/17 2:31,2017,4,Tuesday,Summer,17.2,Rainy,28.1,29.2,135.7,No,10173.6,35.3,61.2,143.2,614.5,2879.3
4/5/17 2:31,2017,4,Wednesday,Summer,10.4,Rainy,74.1,33.3,163.8,No,24209.7,15.1,86.7,58.3,805.1,2775.1
4/6/17 2:31,2017,4,Thursday,Summer,14.8,Cloudy,39.9,28.6,112.8,Yes,15890.2,79.5,85.6,375.6,537.7,2502.9
4/7/17 2:31,2017,4,Friday,Summer,41.5,Clear,21.2,29.2,105,No,14167.9,8.1,83.5,433.8,400.3,4178
4/8/17 2:31,2017,4,Saturday,Summer,40.6,Cloudy,33.3,20.5,144.8,No,10242.8,18.9,61.7,232.5,237.3,4228.6
4/9/17 2:31,2017,4,Sunday,Summer,30.9,Clear,68.5,28.5,3.9,Yes,27931.8,69.1,65.2,86.4,124.1,4141.4
4/10/17 2:31,2017,4,Monday,Summer,31,Rainy,76.7,16.9,138.1,No,28245,90.3,70,341.9,710.1,4289.7
4/11/17 2:31,2017,4,Tuesday,Summer,33.3,Rainy,21.7,26.1,186.9,No,11228.3,96.5,67.9,183.6,127.5,3425
4/12/17 2:31,2017,4,Wednesday,Summer,16.1,Rainy,22.9,10.4,142.8,No,20436.3,83.6,85.2,114.8,928.8,3114.9
4/13/17 2:31,2017,4,Thursday,Summer,42,Rainy,92.2,2.8,7.4,No,13051.5,21.1,65.8,279.7,634.8,5929.7
4/14/17 2:31,2017,4,Friday,Summer,24.7,Rainy,25.9,16.5,75.6,Yes,25173.8,28.6,76,266.8,418,3282.8
4/15/17 2:31,2017,4,Saturday,Summer,23.4,Clear,91.5,18.5,161.9,No,23307.8,87.1,77.1,282.5,137.7,3906.8
4/16/17 2:31,2017,4,Sunday,Summer,28.2,Clear,38.3,10.3,191.7,No,15942.6,88.9,72.8,420.8,472.1,3626.9
4/17/17 2:31,2017,4,Monday,Summer,11.6,Rainy,79.2,29.1,74,No,12339.2,64.1,67.2,268,880.6,3421.9
4/18/17 2:31,2017,4,Tuesday,Summer,15.8,Cloudy,44.8,2.9,168.2,No,26624.4,31.4,88.8,455.2,972.8,3338.7
4/19/17 2:31,2017,4,Wednesday,Summer,35.8,Cloudy,88.7,8.9,172.8,No,23485,22.4,72.4,428.8,176.4,4636.6
4/20/17 2:31,2017,4,Thursday,Summer,12.9,Rainy,76,29.9,24.7,No,10136.4,85.2,81.8,343,799.4,3683.1
4/21/17 2:31,2017,4,Friday,Summer,31.1,Clear,52.1,17.5,169.2,No,22557.4,20.5,65.5,75.6,332.5,3881.5
4/22/17 2:31,2017,4,Saturday,Summer,18.6,Cloudy,26.1,28.2,64.8,No,26205.9,66.2,84.7,439.2,441.5,3301.9
4/23/17 2:31,2017,4,Sunday,Summer,23.6,Cloudy,78.6,22.7,118.6,Yes,21815.4,96.8,66.5,457.5,592.9,3420.2
4/24/17 2:31,2017,4,Monday,Summer,20.1,Cloudy,69.4,38,107.8,Yes,18494.3,70.5,80.3,218.8,995.3,2899.2
4/25/17 2:31,2017,4,Tuesday,Summer,22.4,Rainy,20.2,23.9,132.6,No,21678.4,25.8,75.2,286.8,287.9,3183.5
4/26/17 2:31,2017,4,Wednesday,Summer,35.2,Cloudy,20.8,0.6,148.1,No,22394.2,28.3,64.4,176.5,217.4,4213.5
4/27/17 2:31,2017,4,Thursday,Summer,20.4,Cloudy,84.7,14.1,88.2,No,22800.7,9.3,60.7,56.6,635.5,4143.8
4/28/17 2:31,2017,4,Friday,Summer,29.8,Cloudy,40.8,5.7,177.7,No,29340.9,68.6,87.9,265.8,867.7,3896
4/29/17 2:31,2017,4,Saturday,Summer,26.7,Cloudy,70.9,37,161.9,No,13573,51.8,63.8,108.2,683.4,3492.8
4/30/17 2:31,2017,4,Sunday,Summer,33.2,Clear,56.3,4.2,157.1,Yes,22461.9,20.6,81.1,132.5,412.8,3856.2
5/1/17 2:31,2017,5,Monday,Summer,42.8,Rainy,89.1,15.5,91.6,No,13759.9,22.8,79.6,266.3,979.3,5261.8
5/2/17 2:31,2017,5,Tuesday,Summer,35.6,Rainy,93.4,9,7.5,Yes,14199.1,0.9,70.3,440.2,995.5,4997.1
5/3/17 2:31,2017,5,Wednesday,Summer,17.5,Clear,99.7,33.9,98.5,No,23385.2,97.8,65.6,430.1,793.6,3704
5/4/17 2:31,2017,5,Thursday,Summer,11.1,Clear,32.3,12.3,179.7,No,28319.1,82.8,65.3,484.3,822.2,2732.2
5/5/17 2:31,2017,5,Friday,Summer,19.2,Rainy,89,39.7,38.1,No,13180.9,39.4,77.6,267.2,784.8,3865.4
5/6/17 2:31,2017,5,Saturday,Summer,30.8,Cloudy,41.3,1.5,196.5,No,29249.3,94.6,76.4,298.4,331.9,3940.7
5/7/17 2:31,2017,5,Sunday,Summer,11.8,Cloudy,67.3,5.1,161.5,No,16387.4,67.7,86.3,420,235.2,3352.3
5/8/17 2:31,2017,5,Monday,Summer,27.4,Rainy,60.5,9,142,No,17826.3,75.1,79.2,364.9,598.9,4083.7
5/9/17 2:31,2017,5,Tuesday,Summer,30.9,Cloudy,21.4,32.4,135.4,No,13073.6,68,84.6,132.3,958.7,3432.8
5/10/17 2:31,2017,5,Wednesday,Summer,21.7,Clear,94.6,35.1,117.4,No,22316.7,75.7,61,229.2,890.5,3741.3
5/11/17 2:31,2017,5,Thursday,Summer,37,Cloudy,26.3,2.9,144.1,No,21928.4,17.1,80.1,468.1,196.2,4333.9
5/12/17 2:31,2017,5,Friday,Summer,13.7,Cloudy,75.1,1.3,84.4,No,18845.4,56.2,67,115.8,151.3,3989.2
5/13/17 2:31,2017,5,Saturday,Summer,12.6,Cloudy,82.8,29.8,169.1,No,19521.8,84.9,67.6,144.2,886.4,3018.6
5/14/17 2:31,2017,5,Sunday,Summer,35.5,Rainy,83.6,5.3,139.3,No,22459.5,2,81.6,230.3,651.7,4807.5
5/15/17 2:31,2017,5,Monday,Summer,27.3,Clear,30.8,5.3,154.3,Yes,21669.9,12.3,83.8,472.9,373.9,3297.9
5/16/17 2:31,2017,5,Tuesday,Summer,34.1,Cloudy,55.8,0.9,158.5,No,17485.3,24.6,71.2,101.2,605.6,4452.4
5/17/17 2:31,2017,5,Wednesday,Summer,25.2,Rainy,86.4,2,18.4,No,27682.3,29.5,83.7,352.8,299.5,4992.6
5/18/17 2:31,2017,5,Thursday,Summer,18.6,Cloudy,44.2,10.5,11.1,No,23353.2,18.3,73.3,109.5,952.3,4106.8
5/19/17 2:31,2017,5,Friday,Summer,38.7,Clear,57.4,2.6,160.2,No,14108.1,62.4,85.7,286,844.5,4654.6
5/20/17 2:31,2017,5,Saturday,Summer,38,Cloudy,41.8,14.8,51.9,No,16398.1,29.4,60.7,291.5,966,4762.7
5/21/17 2:31,2017,5,Sunday,Summer,34.3,Clear,57.1,33.3,116.4,No,25757.6,15.8,62.5,69.2,268.4,4038.4
5/22/17 2:31,2017,5,Monday,Summer,19.5,Cloudy,91,13.1,88.7,No,12090.5,90.6,83.3,479.4,859.3,4181.8
5/23/17 2:31,2017,5,Tuesday,Summer,30.7,Clear,56.4,29.1,4.4,No,25004.6,69.5,78.7,413,604.3,4492.7
5/24/17 2:31,2017,5,Wednesday,Summer,22.6,Cloudy,64.5,3.8,8.1,No,17176.8,24.6,76.8,186.3,392.5,4661
5/25/17 2:31,2017,5,Thursday,Summer,13.2,Clear,52.3,26.4,165.4,No,21033.8,36.1,78.4,108.8,531.7,2828.8
5/26/17 2:31,2017,5,Friday,Summer,42.1,Cloudy,56.8,12.7,121.5,No,15611.2,74.1,87.9,205.5,949.9,4812.3
5/27/17 2:31,2017,5,Saturday,Summer,14.8,Cloudy,21.2,30,104.8,Yes,29729.1,79.1,79.7,452.4,722.3,2327.9
5/28/17 2:31,2017,5,Sunday,Summer,43.3,Rainy,42.7,5.5,188.9,No,28116.8,17.6,79.4,109.7,423.9,4536.6
5/29/17 2:31,2017,5,Monday,Summer,25.6,Rainy,54.9,35.9,34.6,No,28569,93.7,82.8,207.2,999.9,3938.4
5/30/17 2:31,2017,5,Tuesday,Summer,16.5,Clear,70.7,9.7,51.6,No,13695.5,78.5,86,272.4,411.2,4079
5/31/17 2:31,2017,5,Wednesday,Summer,29,Cloudy,56,14.1,151.3,No,26833.8,85.7,67.9,64.8,832.3,3969.1
6/1/17 2:31,2017,6,Thursday,Monsoon,40.6,Clear,47,38,155,No,20707.9,14.4,78.5,170.6,805.9,3962.5
6/2/17 2:31,2017,6,Friday,Monsoon,35.6,Rainy,51,23.1,81,No,24157.2,14.3,77.5,318,750.6,4424.2
6/3/17 2:31,2017,6,Saturday,Monsoon,38.2,Clear,39.4,14.6,190.2,Yes,14350.1,30.5,64,195.8,702.5,3561.7
6/4/17 2:31,2017,6,Sunday,Monsoon,33.1,Clear,94,38,187.7,No,24239.7,6.5,75.6,441.7,197.8,3894.5
6/5/17 2:31,2017,6,Monday,Monsoon,34.2,Rainy,61.7,13.2,2.5,No,28285.3,9.1,62.1,471.5,995.5,5053.2
6/6/17 2:31,2017,6,Tuesday,Monsoon,39.7,Cloudy,21.1,3.8,34.5,No,15349.6,14.3,65.5,248.7,244.9,4948.6
6/7/17 2:31,2017,6,Wednesday,Monsoon,18.7,Clear,21.6,39.9,164,No,14667.2,71.2,87.4,289.4,636.5,2534.8
6/8/17 2:31,2017,6,Thursday,Monsoon,27.1,Rainy,97.8,10.7,67,No,12088.3,3,63.6,333.9,324.2,4785.4
6/9/17 2:31,2017,6,Friday,Monsoon,17.7,Cloudy,37.7,34.1,19.1,No,15336.1,8.3,77.4,349,251.9,3487.8
6/10/17 2:31,2017,6,Saturday,Monsoon,44.6,Rainy,84.4,6.6,157,No,20715.8,94.4,69.7,78.5,603.5,5155.5
6/11/17 2:31,2017,6,Sunday,Monsoon,43,Clear,24.7,29.3,90.9,No,26654.3,8.4,76.7,74.2,852.7,4359.1
6/12/17 2:31,2017,6,Monday,Monsoon,11.4,Cloudy,93.7,21,98.5,No,15576,53.7,67,439.5,439.3,3594
6/13/17 2:31,2017,6,Tuesday,Monsoon,34.7,Cloudy,90,39.2,37.3,No,22422.9,64.3,73.3,148.9,169.5,4663.2
6/14/17 2:31,2017,6,Wednesday,Monsoon,42.4,Rainy,65.7,22.1,132.2,No,19591.8,95.9,86,312.8,661.4,4672.9
6/15/17 2:31,2017,6,Thursday,Monsoon,16.3,Rainy,20.7,1,110.2,No,15771.6,90,71.3,331.1,789.8,3452
6/16/17 2:31,2017,6,Friday,Monsoon,29.9,Rainy,40.6,24.2,41.3,No,20207.2,44.1,70.6,124,366.5,4210.4
6/17/17 2:31,2017,6,Saturday,Monsoon,42,Cloudy,52.5,5.8,68.1,Yes,13359.2,94.2,73.4,392.7,721.5,4671
6/18/17 2:31,2017,6,Sunday,Monsoon,11.2,Cloudy,56.8,31.9,119.4,No,22791.6,43.2,63,439.7,168.2,2891.7
6/19/17 2:31,2017,6,Monday,Monsoon,34.4,Clear,43.8,34.3,185,No,12313.3,67,71.6,178.4,425.3,3548.5
6/20/17 2:31,2017,6,Tuesday,Monsoon,20.4,Cloudy,22.6,19.3,184.1,No,24619.6,26,60.2,445,526.7,2940.7
6/21/17 2:31,2017,6,Wednesday,Monsoon,42.4,Clear,67.2,31.3,57.6,No,13554.3,63.7,75.1,86.5,803.8,4875.3
6/22/17 2:31,2017,6,Thursday,Monsoon,44,Rainy,61.9,5.8,147.1,No,29963.2,53.8,85.4,410.2,404.3,4967
6/23/17 2:31,2017,6,Friday,Monsoon,43,Rainy,42.6,19.7,155.1,No,26473.5,60.7,76.6,338.1,508.3,4409.7
6/24/17 2:31,2017,6,Saturday,Monsoon,26.6,Cloudy,23,15.8,161.8,No,16876.8,68.3,78.2,312.4,665.5,3436.3
6/25/17 2:31,2017,6,Sunday,Monsoon,40.2,Rainy,99.6,24.5,114.2,No,18524.1,17.3,60.9,153.6,661.7,4944.4
6/26/17 2:31,2017,6,Monday,Monsoon,39.6,Rainy,58.6,1.8,2.1,No,15183.8,30.1,85.8,212.8,566,5517.5
6/27/17 2:31,2017,6,Tuesday,Monsoon,21.2,Cloudy,80.5,30.1,152.3,No,25342.3,73.6,71.6,459.6,395.6,3499.9
6/28/17 2:31,2017,6,Wednesday,Monsoon,39,Clear,56.2,3.2,21.3,Yes,17614.5,16.4,89.2,259.6,702.9,4842.6
6/29/17 2:31,2017,6,Thursday,Monsoon,11.3,Cloudy,23.5,26.3,23.4,No,25103.7,34.4,63.6,317.5,853.4,3157.3
6/30/17 2:31,2017,6,Friday,Monsoon,30.9,Clear,44.8,0.7,121.1,No,10368,66.6,88.3,471.1,238.4,4370.8
7/1/17 2:31,2017,7,Saturday,Monsoon,18.1,Cloudy,45.6,33.3,196.7,No,12712.4,93.8,79,259.9,406.4,2709.6
7/2/17 2:31,2017,7,Sunday,Monsoon,14.2,Cloudy,87.1,7,48.5,No,17299.5,7.5,61.6,224.7,701.9,4199.4
7/3/17 2:31,2017,7,Monday,Monsoon,12.7,Rainy,72.3,20.6,129.2,No,12178.2,51.7,89.2,451.9,780.2,3299.8
7/4/17 2:31,2017,7,Tuesday,Monsoon,34.4,Cloudy,42,10.5,60.7,No,22022.6,8.2,60.4,459.9,803.3,4626
7/5/17 2:31,2017,7,Wednesday,Monsoon,21.9,Cloudy,97.4,28.9,179.7,No,11016.6,37.9,81.9,209.6,687.9,3592.1
7/6/17 2:31,2017,7,Thursday,Monsoon,35.4,Clear,45.7,12.9,118.7,No,27195.3,17.5,86.7,316.4,530.4,4375
7/7/17 2:31,2017,7,Friday,Monsoon,12.3,Rainy,99.9,29,41.5,No,25226.2,64.9,65.3,483.7,681.2,3825.8
7/8/17 2:31,2017,7,Saturday,Monsoon,21,Clear,99.7,11.4,52.4,Yes,14325.1,75.8,70.3,75,221.5,4058.7
7/9/17 2:31,2017,7,Sunday,Monsoon,28.9,Clear,35.3,30.1,86.5,No,19675.8,24.7,76.8,67.9,287,3762.6
7/10/17 2:31,2017,7,Monday,Monsoon,37.7,Rainy,45,1.2,24.4,No,19036.3,71.3,80.4,282.5,934.8,5187.4
7/11/17 2:31,2017,7,Tuesday,Monsoon,21.2,Rainy,58.9,11.3,15.7,No,24497.3,44.7,86.2,181.1,930,4341.3
7/12/17 2:31,2017,7,Wednesday,Monsoon,31.9,Rainy,73.1,19.9,136,No,18030.2,28.4,82.8,311.8,751.5,4247.6
7/13/17 2:31,2017,7,Thursday,Monsoon,41,Cloudy,62.2,1.8,81.4,No,10658.7,52.3,70.9,375.9,394.3,5229.7
7/14/17 2:31,2017,7,Friday,Monsoon,31.6,Rainy,97.6,7.4,145.2,No,15474.7,38,84.7,81.1,684,4678.3
7/15/17 2:31,2017,7,Saturday,Monsoon,18.2,Rainy,77.9,37.4,22,No,19323.9,23,89,447.1,719,3829.2
7/16/17 2:31,2017,7,Sunday,Monsoon,10.9,Rainy,37,39.1,122,No,29489.8,75.7,66.8,174.6,563.6,2521
7/17/17 2:31,2017,7,Monday,Monsoon,40.5,Clear,28.4,29.6,88.7,No,27623.2,79.8,62.2,221.6,773.7,4271.6
7/18/17 2:31,2017,7,Tuesday,Monsoon,10.7,Clear,75.1,10.1,11.6,No,13628.1,80,72.8,201.7,126.7,4028.2
7/19/17 2:31,2017,7,Wednesday,Monsoon,40.6,Cloudy,32.7,10.4,109,No,24465.5,38.2,86.4,427.9,330.6,4604.3
7/20/17 2:31,2017,7,Thursday,Monsoon,28.5,Clear,83,25.8,16.6,No,28736.5,17,64.5,126.8,815,4656.3
7/21/17 2:31,2017,7,Friday,Monsoon,42.9,Cloudy,44.9,4.7,165.5,No,10175.9,84,86.6,62.9,944.8,4670.4
7/22/17 2:31,2017,7,Saturday,Monsoon,38,Clear,46.2,37.9,126.4,No,24418.9,32.9,89.8,487.3,888.5,3968.8
7/23/17 2:31,2017,7,Sunday,Monsoon,44.9,Rainy,20.9,9,111.4,No,19186.7,74.8,61.6,491.3,744.8,4718.2
7/24/17 2:31,2017,7,Monday,Monsoon,22.3,Clear,76.1,40,26.7,No,23604.7,81.7,74.9,166,248.9,3941.4
7/25/17 2:31,2017,7,Tuesday,Monsoon,36.9,Cloudy,29.1,19.8,57.5,No,22111.8,76.8,69.9,54.2,431.8,4449.2
7/26/17 2:31,2017,7,Wednesday,Monsoon,24.1,Clear,81.8,30.9,98.6,No,29693.3,39,71.8,340.7,145.2,3911.7
7/27/17 2:31,2017,7,Thursday,Monsoon,26.8,Rainy,59.3,0.1,126.7,No,15776.3,93.8,73.5,341.8,675.9,4298.2
7/28/17 2:31,2017,7,Friday,Monsoon,32,Cloudy,82.7,35.5,36.6,No,25722.9,66,82.2,473.2,504.9,4531.3
7/29/17 2:31,2017,7,Saturday,Monsoon,40.6,Rainy,66.7,10.8,1.8,No,14692.8,57.6,77.7,184.3,615.7,5471.2
7/30/17 2:31,2017,7,Sunday,Monsoon,44.4,Rainy,26.6,26.7,69,No,18712.2,69.8,88.8,135.3,981.4,4609
7/31/17 2:31,2017,7,Monday,Monsoon,36.9,Cloudy,81.3,32.3,96.6,No,29507.6,4.5,70,327.4,462,4529
8/1/17 2:31,2017,8,Tuesday,Monsoon,24.6,Rainy,25.6,6.6,36.9,No,25322.7,39.1,76.2,303.7,376,4171.2
8/2/17 2:31,2017,8,Wednesday,Monsoon,24.7,Rainy,58.3,17.7,98.4,No,16316.4,88.1,84.4,373,235.5,3974.2
8/3/17 2:31,2017,8,Thursday,Monsoon,35.8,Clear,33.8,19.8,67.7,No,22387.4,16.1,71.2,448.3,229.2,4395.1
8/4/17 2:31,2017,8,Friday,Monsoon,18.4,Rainy,80.2,12.5,91,No,10993.8,41.4,74,301.9,566.7,4014.9
8/5/17 2:31,2017,8,Saturday,Monsoon,13.9,Rainy,92.9,19.3,69.5,No,15327.9,40.5,80.5,117.5,774.3,3889.7
8/6/17 2:31,2017,8,Sunday,Monsoon,22.4,Rainy,64.3,12.7,125.7,No,24367.8,35.6,85.8,319.2,608,3881.4
8/7/17 2:31,2017,8,Monday,Monsoon,20.1,Rainy,62.2,14.4,8.6,No,21401.9,56.2,72.5,218.3,886,4292.9
8/8/17 2:31,2017,8,Tuesday,Monsoon,20.4,Cloudy,81.1,26.8,34.2,No,19393.5,99.6,76,253.7,384.3,4123.3
